t,x_odom,y_odom,yaw_odom,x_gt,y_gt,yaw_gt
53.505,0.9979867217355869,1.989086770069791,0.42554239159638285,1.6561452134126717,1.4933146270904338,0.248759920304516
53.538,0.99798637929404,1.989086616447195,0.4181827010308055,1.6562553439278214,1.4930402736370214,0.2443029768775916
53.572,0.9979860346474952,1.989086465180871,0.41098353677788907,1.6564648117282297,1.4925054495799863,0.23564315186314555
53.604,0.9979856213289614,1.989086286881116,0.4040011070135648,1.6566651083732242,1.491982076426053,0.227192064367792
53.636,0.997985152689993,1.9890860885043355,0.3970200679519738,1.6567636564774904,1.4917197459247034,0.22296744588728504
53.672,0.9979846816828661,1.989085893198024,0.39019110046802363,1.6569517244709657,1.4912079803584637,0.21474952003687656
53.705,0.9979841415862875,1.9890856732115532,0.38356787660312575,1.657131719559816,1.490707223703849,0.20672773196774158
53.737,0.9979835465965664,1.9890854354042884,0.37694610657708244,1.6572199491524278,1.4904565217573602,0.20272169604021542
53.772,0.9979829575202157,1.9890852046203962,0.37046813921424665,1.6573886126420723,1.4899673927897743,0.19492387287950896
53.806,0.997982291357912,1.98908494830795,0.36418578954185327,1.6575499024996483,1.489488982888786,0.18731399709551236
53.838,0.9979815814042404,1.9890846802452988,0.35790468264494496,1.657628955071184,1.489249485609858,0.18351312626703822
53.872,0.9979808794047599,1.9890844203047682,0.35175929885149926,1.6577800618050786,1.4887824400578842,0.17611410444424838
53.905,0.997980097306005,1.989084135900567,0.34580027424399745,1.6579244015281007,1.4883259814605916,0.1688956537306375
53.938,0.9979792853173741,1.9890838461066214,0.33984217533017047,1.6579951631680534,1.4880974522890218,0.1652892823459769
53.973,0.9979784745276472,1.9890835622389367,0.33401254768389305,1.658130389017404,1.4876519074889112,0.15826900908693398
54.005,0.9979775919299556,1.9890832587560985,0.32836006164218473,1.6582593380433337,1.4872167668442504,0.15142291465647278
54.037,0.9979766812744382,1.9890829513971648,0.3227082798284329,1.6583226002733447,1.4869988843554856,0.1480015230549503
54.072,0.9979756750932601,1.989082618224695,0.31688578746912155,1.658446778694235,1.4865625574698682,0.14115964601863176
54.105,0.9979746847609391,1.9890822965495252,0.3115177715772347,1.6585639109436001,1.4861404355530758,0.13454581362972193
54.139,0.9979735581974272,1.9890819371381425,0.30615529029831734,1.6586201696210379,1.4859330906649812,0.13130069327368
54.173,0.9979723416444468,1.9890815563231958,0.3006305416465873,1.6587307915106486,1.4855172925371787,0.12480822773171432
54.205,0.9979711552076895,1.9890811919339868,0.295540513586121,1.658835027712498,1.4851155619022414,0.11853514102683586
54.238,0.9979698659234214,1.989080802986863,0.29045115867256355,1.6588849893069257,1.4849194638088852,0.11545524086682996
54.272,0.9979685038371207,1.9890803996455424,0.28547929742613537,1.6589804932232668,1.4845368548732907,0.10946108961299929
54.307,0.9979671139549434,1.9890799953612797,0.2806509707060431,1.6590710175558288,1.4841664970066308,0.10361429536054807
54.338,0.9979656997604269,1.9890795914206196,0.27581908025447777,1.6591152176786883,1.4839835292494477,0.10068885500151621
54.372,0.9979641408112827,1.989079154205727,0.27110001447538196,1.6591997331167063,1.48362468211239,0.09499872868916838
54.405,0.9979625941085494,1.989078728132696,0.2665143081291002,1.6592799383159922,1.483276329047535,0.08944603998558778
54.438,0.9979610314848444,1.9890783053713543,0.26192546665403643,1.659318961428087,1.4831060303134636,0.08666763996598638
54.472,0.9979593934773143,1.9890778702068967,0.2574383065279768,1.6593934318997343,1.4827748488843109,0.08125874216884355
54.504,0.9979577955899505,1.989077453232923,0.25308112161841484,1.6594638301050273,1.4824573619662371,0.07598211067346589
54.538,0.9979561873489463,1.9890770410411682,0.2487230007339679,1.6594979845943965,1.4823040490490986,0.07334304975141934
54.573,0.9979545174255526,1.9890766207248813,0.24446005320036146,1.6595629285664075,1.4820098406891502,0.06820458974841936
54.605,0.9979528710644575,1.9890762136598592,0.24032265548026197,1.6596240312640573,1.4817332336792954,0.06319367855315901
54.64,0.9979512112217844,1.989075810544067,0.23618480715904427,1.6596536237465993,1.4816017958214185,0.06068785546110645
54.672,0.9979494902629651,1.9890754000576958,0.23213734914595122,1.6597097362867002,1.4813541116725673,0.05580881084943713
54.705,0.9979477955476798,1.9890750029437292,0.2282092095418085,1.6597623949589608,1.4811276381741223,0.05105103631369334
54.738,0.9979460889828147,1.989074610120208,0.2242806500046562,1.6597879008649172,1.4810225911514725,0.04867180889873718
54.771,0.9979443210014152,1.9890742104069534,0.22043790430806728,1.6598362070077977,1.480830249919149,0.04403921496495431
54.805,0.9979425826895982,1.9890738242919583,0.2167084298435951,1.6598815425148574,1.4806624515192681,0.03952175255361867
54.838,0.9979408339775603,1.989073442706243,0.2129785457070443,1.659903555922566,1.4805879648335303,0.03726268961304612
54.872,0.997939023378203,1.9890730546270214,0.20933012565790923,1.6599453009961442,1.4804591079658471,0.03286403115381115
54.905,0.9979372456775204,1.9890726802579737,0.2057892404326315,1.65998463007368,1.4803578687704768,0.02857466434860394
54.937,0.9979354585547494,1.9890723105096912,0.2022480013661388,1.660003834553457,1.4803177905040956,0.02642967948885511
54.972,0.9979336093795748,1.989071934689563,0.19878412870846918,1.6600404273629865,1.4802599308945465,0.0222531591062987
55.005,0.9979317991677812,1.989071573196736,0.19542239409176243,1.6600752131624203,1.4802325254117281,0.018180455962088757
55.038,0.9979299986142327,1.9890712199213272,0.1920603948451313,1.6600923760901283,1.4802303264352306,0.016143824342930012
55.072,0.9979281388703714,1.9890708614711494,0.18877188295448105,1.660125630793251,1.4802318191393338,0.01217848846119834
55.105,0.997926317421243,1.9890705165020117,0.1855803472895654,1.6601579756372804,1.4802331616753484,0.008311922818677495
55.14,0.9979244898235278,1.9890701764078054,0.1823884956754634,1.660190318114654,1.480234375696734,0.004448569829734631
55.172,0.9979225971693414,1.98906983040147,0.17926639942117226,1.6602055755315737,1.4802349042583358,0.002613834393509661
55.204,0.9979207445821501,1.9890694975895638,0.17623636846395194,1.6602361403745816,1.4802358877752946,-0.001057024585296586
55.239,0.9979188864663935,1.989069169594059,0.17320603112710847,1.6602667068187384,1.4802367565202612,-0.004728405173453931
55.272,0.9979169661642592,1.9890688367098888,0.17008354241267082,1.66028199027933,1.4802371487642707,-0.006564277434490253
55.305,0.9979150935208491,1.9890685178847287,0.1672062917766075,1.6603114306588167,1.4802378262290734,-0.010110807674291924
55.338,0.9979132060350093,1.9890682021029307,0.16432928927429571,1.6603258638599987,1.480238123619897,-0.011853461501909126
55.372,0.997911250788512,1.989067880713224,0.16151788639977968,1.6603538867942826,1.4802386261296896,-0.01524491791549606
55.405,0.9979093395447103,1.989067571976726,0.1587893944197579,1.6603811176873298,1.4802390305874131,-0.018550374916436265
55.438,0.9979074244896223,1.9890672679843773,0.15606061685845948,1.6603947336697096,1.4802391979376366,-0.02020328762961068
55.472,0.9979054397055469,1.9890669584258134,0.15339157436684892,1.6604211731142229,1.4802394581919534,-0.023421511117887685
55.505,0.9979035004912469,1.9890666611829826,0.15080124318800547,1.6604468706811975,1.4802396372406246,-0.026559533898158592
55.538,0.997901478333036,1.9890663566467457,0.14821057043946234,1.6604597006117705,1.4802396960582171,-0.02812874336117466
55.572,0.9978991059997853,1.989066005587256,0.14567637183504759,1.6604842574278842,1.4802397622123398,-0.0311842792520511
55.604,0.9978964209300896,1.9890656150987365,0.1432166554817378,1.6605076093842472,1.4802397793420774,-0.034163982783657364
55.638,0.9978933458877295,1.9890651756076019,0.14075648569913918,1.6605190667784806,1.4802397679693098,-0.035654109148271704
55.673,0.9978899402928155,1.9890646972901875,0.13835019827369846,1.6605409521397894,1.4802397099486186,-0.03855544635207035
55.705,0.9978862981852085,1.989064194567627,0.13601482813161575,1.6605617547247928,1.4802396178152923,-0.041384461331279696
55.737,0.997882303779757,1.9890636527150467,0.13367917790955186,1.6605719581711986,1.4802395567162105,-0.04279914219876764
55.771,0.9978780351371418,1.9890630836697094,0.1313949294518657,1.6605914473536938,1.4802394108374453,-0.04555335867310755
55.805,0.9978736200660231,1.9890625052047084,0.12917810722299927,1.6606099881693968,1.4802392424462874,-0.04823866067809459
55.841,0.9978692034507713,1.9890619364355813,0.12696119662407254,1.6606284715601745,1.4802390270459267,-0.050921591185231964
55.872,0.9978646261382864,1.989061357205872,0.12479326653958267,1.6606370315844046,1.480238914206678,-0.052195446378071775
55.905,0.9978602575039194,1.9890608138298203,0.12268955622346166,1.6606543124573154,1.480238657593707,-0.05474379829833176
55.938,0.9978559886326109,1.9890602919802245,0.12058580382968426,1.6606630103032254,1.4802385085826393,-0.0560180003170588
55.971,0.9978515134401351,1.9890597543773787,0.11852856858149359,1.6606797709419974,1.480238192526926,-0.05849842043746491
56.005,0.9978472512218163,1.9890592511013347,0.11653223753967075,1.6606960209714476,1.4802378558040878,-0.0609165377881577
56.038,0.9978430785791439,1.989058766847838,0.11453583351573104,1.6607041951404158,1.4802376686983756,-0.062125658205775564
56.072,0.997838684750732,1.9890582657323865,0.11258370486905664,1.6607199214329889,1.4802372835249813,-0.06447931071603506
56.105,0.9978344897322057,1.9890577954465467,0.11068935134025244,1.6607351489476776,1.4802368856792574,-0.06677379367137515
56.138,0.9978303726654736,1.989057341795523,0.10879487940136104,1.6607428069186903,1.4802366696634308,-0.0679211076128131
56.172,0.9978262151765209,1.989056891780038,0.10684288197290837,1.6607582153462908,1.4802362046403739,-0.07021587108561109
56.207,0.9978220776369602,1.98905645178741,0.10504494685695777,1.660772867269941,1.4802357341533914,-0.07243159044046703
56.238,0.9978180103163056,1.989056026639376,0.10324739738670133,1.6607800255054628,1.480235496931269,-0.07352010412405581
56.272,0.9978136952463599,1.9890555833589871,0.10149186200419036,1.6607937498436938,1.4802350229895802,-0.0756376252098363
56.305,0.9978095827238724,1.9890551680581292,0.09978836241034848,1.660807008822272,1.4802345469801161,-0.07770058809528851
56.339,0.9978055605092119,1.9890547687972835,0.09808477655363727,1.6608136885158966,1.48023429493316,-0.07873212259698646
56.375,0.997801507561635,1.9890543735630772,0.09632948056123611,1.6608271496547167,1.4802337606113247,-0.08079528798861599
56.405,0.997801295557493,1.989054353077308,0.0963319056887687,1.6608318270913287,1.4802336162093175,-0.08151704208815673
56.438,0.9978011564853597,1.989054339638408,0.09633507152273704,1.6608317258886252,1.4802336322944332,-0.08151492821159098
56.472,0.9978010134036858,1.9890543258115907,0.09633833208653189,1.660831528982733,1.4802336495978352,-0.08151098339287077
56.505,0.9978008745800924,1.989054312395806,0.09634149729990976,1.660831334548597,1.4802336659833912,-0.08150709217243737
56.538,0.9978007357206273,1.989054298976111,0.096344662592299,1.6608312373536955,1.480233674145377,-0.08150514707806698
56.572,0.9978005926184458,1.9890542851459267,0.09634792386853168,1.6608310429213031,1.4802336904672535,-0.08150125655096309
56.605,0.9978004536942727,1.9890542717190776,0.09635108930068086,1.6608308484391303,1.4802337067914861,-0.08149736580444505
56.64,0.9978003147408743,1.9890542582889597,0.09635425481039535,1.660830653912686,1.4802337231180445,-0.08149347492576771
56.672,0.9978001715473968,1.9890542444485662,0.09635751632846566,1.6608305566337223,1.4802337312821168,-0.08149152943975055
56.705,0.9978000325381032,1.9890542310121442,0.09636068200339537,1.6608303620456746,1.4802337476120335,-0.08148763837282967
56.738,0.9977998935028618,1.9890542175727708,0.09636384776319602,1.660830264737063,1.4802337557776262,-0.08148569279111582
56.772,0.9977997502283045,1.9890542037231522,0.09636710954616438,1.6608300700918583,1.480233772110367,-0.08148180152907933
56.805,0.9977996111432698,1.989054190278062,0.09637027548474324,1.6608298754107869,1.480233788444976,-0.08147791013302895
56.838,0.9977994720355317,1.9890541768303336,0.09637344150769173,1.6608297780573165,1.4802337966129018,-0.08147596438389419
56.872,0.9977993286939595,1.9890541629728498,0.09637670350714592,1.6608295833254227,1.4802338129510428,-0.08147207278184034
56.905,0.997799189553157,1.9890541495210214,0.09637986958367273,1.66082938856145,1.4802338292922295,-0.08146818104305731
56.938,0.9977990503933185,1.989054136066908,0.0963830357481463,1.6608292911677813,1.4802338374643893,-0.08146623512279905
56.972,0.9977989069987955,1.9890541222029157,0.09638629794027492,1.6608290963576127,1.4802338538106938,-0.08146234317999448
57.005,0.9977987678060513,1.9890541087447176,0.09638946426242447,1.6608289015178597,1.480233870159481,-0.08145845109998918
57.04,0.9977986285991913,1.9890540952847091,0.09639263066114703,1.660828706647455,1.4802338864556874,-0.08145455889916094
57.072,0.997798485162816,1.9890540814152808,0.096395893112981,1.6608286091942788,1.4802338944865392,-0.08145261273318784
57.105,0.9977983459365323,1.9890540679524917,0.09639905972279718,1.660828414270684,1.4802339104623472,-0.081448720274226
57.138,0.9977982067018097,1.9890540544884416,0.09640222644338788,1.6608283168038411,1.4802339184479854,-0.08144677398275359
57.172,0.9977980632390256,1.989054040615071,0.09640548924105981,1.6608281218604395,1.4802339344194195,-0.08144288127556386
57.205,0.9977979239871667,1.98905402714846,0.09640865618654083,1.6608279269040829,1.480233950391101,-0.08143898840277085
57.238,0.9977977847268671,1.9890540136805874,0.09641182324279217,1.6608278294210472,1.480233958377035,-0.08143704190425313
57.272,0.9977976412377294,1.9890539998032781,0.09641508638630396,1.6608276344452624,1.4802339743490889,-0.08143314878297293
57.305,0.997797501960291,1.9890539863328442,0.0964182536674606,1.660827439456524,1.480233990321391,-0.0814292554960325
57.338,0.9977973626744105,1.9890539728611487,0.09642142105939533,1.6608273419572954,1.4802339983076354,-0.08142730879045518
57.376,0.9977972191589158,1.9890539589799,0.09642468454877064,1.6608271469491231,1.4802340142803103,-0.08142341525504285
57.407,0.9977970798558942,1.9890539455056422,0.09642785216562598,1.6608269519279952,1.4802340302532335,-0.0814195215539603
57.437,0.9977969405444295,1.9890539320301224,0.0964310198932671,1.6608267568939103,1.480234046226405,-0.08141562768722464
57.472,0.9977967970025738,1.9890539181449332,0.0964342837285296,1.6608266593720096,1.4802340542130834,-0.08141368069171973
57.505,0.9977966576739655,1.9890539046668505,0.09643745168110675,1.6608264643184873,1.4802340701866268,-0.08140978657647717
57.539,0.997796518336913,1.9890538911875055,0.09644061974447687,1.6608263667868677,1.4802340781734913,-0.08140783945671978
57.572,0.9977963747686931,1.989053877298375,0.0964438839256502,1.6608261717139083,1.480234094147406,-0.08140394509295414
57.604,0.9977962354144947,1.9890538638164665,0.09644705221397183,1.6608259766279894,1.480234110121569,-0.0814000505634946
57.638,0.9977960960518509,1.9890538503332953,0.09645022061309422,1.6608258790801693,1.480234118108743,-0.08139810323664015
57.672,0.997795952457263,1.9890538364402224,0.09645348514020187,1.6608256839748097,1.4802341340832776,-0.08139420845864297
57.705,0.997795813077471,1.9890538229544872,0.09645665376429102,1.6608254888564886,1.4802341500580598,-0.08139031351495718
57.738,0.9977956736892323,1.9890538094674886,0.09645982249918861,1.6608253912924673,1.4802341580455436,-0.08138836598098352
57.772,0.9977955300682726,1.9890537955704721,0.09646308737225426,1.660825196154703,1.480234174020697,-0.08138447078874621
57.806,0.9977953906628834,1.9890537820809089,0.09646625633213389,1.6608250010039753,1.4802341899960978,-0.08138057543080104
57.838,0.9977952512490464,1.9890537685900824,0.09646942540282935,1.6608249034237497,1.480234197983891,-0.08137862768969223
57.874,0.9977951076017115,1.9890537546891212,0.09647269062187663,1.660824708253576,1.4802342139596631,-0.0813747320831836
57.904,0.9977949681707217,1.9890537411957294,0.09647585991756964,1.660824513070437,1.4802342299356828,-0.08137083631095021
57.938,0.9977948287312827,1.9890537277010736,0.09647902932408609,1.6608244154740055,1.4802342379237852,-0.0813688883626915
57.972,0.9977946850575689,1.989053713796167,0.09648229488913863,1.6608242202714183,1.4802342539001754,-0.08136499234187582
58.005,0.9977945456009746,1.9890537002989452,0.09648546452066795,1.660824025055864,1.4802342698768125,-0.08136109615533092
58.038,0.9977944061359304,1.9890536868004594,0.0964886342630283,1.6608239274432242,1.480234277865224,-0.08135914799991328
58.072,0.9977942624358339,1.9890536728916064,0.09649190017410975,1.6608237322082182,1.4802342938422326,-0.08135525156476729
58.105,0.9977941229536321,1.9890536593905537,0.09649507014149827,1.6608235369602438,1.4802343098194874,-0.08135135496388252
58.138,0.9977939834629789,1.9890536458882369,0.09649824021972556,1.6608234393313936,1.4802343178082078,-0.08134940660129095
58.172,0.9977938397364964,1.9890536319754364,0.09650150647685934,1.6608232440639652,1.480234333785833,-0.08134550975178893
58.205,0.9977937002286831,1.989053618470552,0.09650467678013014,1.6608230487835662,1.4802343497637054,-0.08134161273653433
58.238,0.9977935607124174,1.989053604964403,0.09650784719424702,1.6608229511385033,1.4802343577527344,-0.08133966416675342
58.272,0.9977934169595449,1.989053591047654,0.09651111379745692,1.6608227558386477,1.4802343737309767,-0.08133576690285933
58.305,0.9977932774261167,1.9890535775389366,0.09651428443663244,1.660822560525819,1.4802343897094659,-0.08133186947318989
58.341,0.9977931378842351,1.9890535640289548,0.09651745518666167,1.6608224628645394,1.480234397698803,-0.08132992069619287
58.372,0.997792994104969,1.989053550108256,0.09652072213597117,1.6608222675322504,1.4802344136776622,-0.08132602301786693
58.409,0.9977928545459227,1.9890535365957052,0.09652389311107473,1.660822072186988,1.480234429656768,-0.08132212517377385
58.438,0.9977927149784214,1.989053523081889,0.09652706419703963,1.6608219745094916,1.4802344376464132,-0.08132017618956323
58.472,0.9977925711727583,1.9890535091572399,0.09653033149247274,1.660821779144769,1.4802344536258885,-0.08131627809681842
58.505,0.99779243158809,1.9890534956408545,0.0965335028035273,1.6608215837670706,1.4802344696056093,-0.08131237983829229
58.538,0.9977922919949658,1.9890534821232033,0.09653667422545069,1.6608214860733546,1.4802344775955623,-0.08131043064684997
58.572,0.9977921481629022,1.9890534681946026,0.0965399418670306,1.6608212906761914,1.4802344935756528,-0.08130653213964018
58.605,0.9977920085526085,1.9890534546743814,0.09654311351405898,1.66082109526605,1.4802345095559901,-0.0813026334666288
58.638,0.9977918689338574,1.9890534411528944,0.09654628527196372,1.6608209975561126,1.4802345175462508,-0.08130068406794544
58.672,0.9977917250753897,1.9890534272203408,0.0965495532597141,1.6608208021265038,1.4802345335269569,-0.08129678514623005
58.705,0.9977915854394668,1.989053413696283,0.09655272524273911,1.6608206066839157,1.480234549507909,-0.08129288605870828
58.738,0.9977914457950859,1.9890534001709588,0.0965558973366481,1.6608205089577541,1.4802345574984772,-0.08129093645277095
58.773,0.99779130191021,1.9890533862344517,0.09655916567059258,1.6608203134956958,1.4802345734797988,-0.08128703711652717
58.806,0.9977911622486549,1.989053372706556,0.09656233798963723,1.6608201180206563,1.4802345894613653,-0.08128313761446206
58.838,0.9977910225786404,1.9890533591773938,0.09656551041957331,1.6608200202782688,1.480234597452241,-0.08128118780124784
58.872,0.9977908786673529,1.9890533452369321,0.09656877909973542,1.660819824783757,1.4802346134341762,-0.08127728805045124
58.905,0.9977907389801617,1.989053331705198,0.09657195175482257,1.6608196292762616,1.4802346294163575,-0.08127338813382357
58.938,0.99779059928451,1.9890533181721965,0.09657512452080863,1.660819531517645,1.48023463740754,-0.08127143811332209
58.972,0.9977904553468075,1.9890533042277794,0.09657839354721208,1.6608193359906747,1.4802346533900894,-0.08126753794794167
59.005,0.9977903156339766,1.9890532906922056,0.09658156653836454,1.6608191404507193,1.480234669372884,-0.08126363761672063
59.038,0.9977901759126843,1.9890532771553644,0.09658473964042365,1.6608190426758724,1.4802346773643735,-0.08126168738891915
59.072,0.9977900319485634,1.9890532632069902,0.0965880090130919,1.6608188471164387,1.4802346933475368,-0.08125778680892948
59.104,0.99778989221009,1.9890532496675757,0.0965911823403327,1.6608186515440186,1.4802347093309445,-0.08125388606308917
59.138,0.9977897524631533,1.9890532361268936,0.0965943557784876,1.6608185537529385,1.4802347173227408,-0.08125193562797126
59.172,0.9977896084726091,1.9890532221745618,0.09659762549744436,1.6608183581610372,1.4802347333065173,-0.08124803463333954
59.205,0.9977894687084895,1.989053208631306,0.09660079916079627,1.660818162556148,1.4802347492905383,-0.08124413347285314
59.238,0.9977893289359063,1.989053195086782,0.09660397293506992,1.6608180647488324,1.4802347572826406,-0.08124218283040761
59.272,0.9977891849189351,1.9890531811304917,0.09660724300033868,1.6608178691244593,1.48023477326703,-0.08123828142111339
59.305,0.9977890451291657,1.989053167583393,0.09661041699982459,1.660817673487096,1.4802347892516632,-0.0812343798459456
59.338,0.9977889053309295,1.9890531540350262,0.09661359111023984,1.6608175756635433,1.4802347972440717,-0.0812324289961554
59.372,0.9977887612875295,1.989053140074776,0.09661686152184425,1.6608173800066934,1.4802348132290726,-0.0812285271721685
59.405,0.9977886214721059,1.9890531265238338,0.09662003585748717,1.6608171843368527,1.4802348292143186,-0.08122462518229578
59.438,0.9977884816482158,1.989053112971623,0.09662321030406683,1.6608170864970595,1.4802348372070333,-0.08122267412514889
59.473,0.9977883375783823,1.9890530990074125,0.09662648106203042,1.6608168908077292,1.4802348531926464,-0.0812187718864419
59.505,0.9977881977373012,1.9890530854526252,0.09662965573385308,1.6608166951054055,1.4802348691785043,-0.08121486948183385
59.538,0.9977880578877526,1.9890530718965698,0.09663283051662012,1.6608165972493707,1.480234877171525,-0.08121291821731885
59.569,0.9977879137914824,1.9890530579283976,0.09663610162096643,1.660816401527555,1.48023489315775,-0.08120901556385957
59.605,0.9977877739247404,1.9890530443697654,0.09663927662899185,1.6608162057927438,1.480234909144219,-0.0812051127444931
59.638,0.9977876340495303,1.9890530308098635,0.09664245174796919,1.660816107920465,1.4802349171375455,-0.08120316127259315
59.672,0.997787489926819,1.9890530168377278,0.09664572319872186,1.6608159121661594,1.4802349331243814,-0.0811992582043589
59.705,0.9977873500344132,1.9890530032752487,0.09664889854297277,1.6608157163988568,1.4802349491114613,-0.08119535497020403
59.737,0.9977872101335375,1.9890529897115,0.09665207399818322,1.6608156185103315,1.4802349571050928,-0.08119340329090423
59.772,0.9977870659843822,1.9890529757354007,0.09665534579536578,1.6608154227235319,1.4802349730925388,-0.08118949980786423
59.806,0.9977869260663087,1.9890529621690747,0.09665852147586523,1.6608152269237333,1.4802349890802289,-0.08118559615889293
59.838,0.9977867861397642,1.989052948601479,0.09666169726733173,1.660815129018959,1.4802349970741653,-0.08118364427217978
59.872,0.9977866419641609,1.9890529346214147,0.09666496941096774,1.6608149331996602,1.4802350130622222,-0.08117974037430539
59.905,0.9977865020204161,1.9890529210512398,0.09666814542773845,1.6608147373673612,1.4802350290505226,-0.08117583631048933
59.937,0.9977863620681993,1.989052907479795,0.09667132155548376,1.660814639446336,1.480235037044764,-0.08117388421635152
59.972,0.9977862178661443,1.989052893495765,0.09667459404559679,1.6608144435945345,1.4802350530334298,-0.08116997990361641
60.005,0.9977860778967248,1.9890528799217408,0.09667777039866172,1.6608142477297305,1.4802350690223405,-0.08116607542492718
60.038,0.9977859379188319,1.989052866346446,0.09668094686270877,1.660814149792452,1.4802350770168868,-0.08116412312334981
60.071,0.9977857936903216,1.9890528523584492,0.09668421969932241,1.6608139539081428,1.4802350930061623,-0.08116021839572378
60.105,0.9977856536952238,1.9890528387805744,0.09668739638870444,1.6608137580108295,1.480235108995682,-0.08115631350213526
60.138,0.9977855136916515,1.9890528252014288,0.09669057318907612,1.660813660057296,1.4802351169905328,-0.08115436099310455
60.172,0.9977853694366826,1.9890528112094643,0.09669384637221388,1.6608134641404744,1.4802351329804175,-0.08115045585056099
60.205,0.9977852294159029,1.989052797627738,0.09669702339793584,1.6608132682106471,1.4802351489705454,-0.08114655054204542
60.238,0.9977850893866476,1.9890527840447403,0.09670020053465497,1.6608131702408557,1.4802351569657006,-0.08114459782554599
60.272,0.9977849451052161,1.9890527700488072,0.09670347406434049,1.6608129742915179,1.480235172956194,-0.08114069226805992
60.305,0.9977848050587511,1.9890527564632283,0.09670665142642519,1.6608127783291715,1.48023518894693,-0.08113678654459026
60.338,0.9977846650038094,1.989052742876378,0.09670982889951461,1.6608126803431205,1.4802351969423895,-0.08113483362060779
60.372,0.9977845206959117,1.9890527288764748,0.09671310277577133,1.6608124843612613,1.4802352129334906,-0.08113092764814601
60.405,0.997784380623758,1.9890527152870423,0.09671628047424168,1.660812288366392,1.4802352289248344,-0.08112702150968853
60.435,0.9977842405431261,1.9890527016963384,0.09671945828372429,1.6608121903640787,1.4802352369205978,-0.0811250683782107
60.472,0.9977840962087587,1.9890526876924643,0.0967227325065759,1.660811994349694,1.4802352529123064,-0.08112116199075255
60.505,0.9977839561109126,1.9890526740991776,0.09672591054145474,1.6608117983222979,1.480235268904258,-0.0811172554372857
60.538,0.9977838160045871,1.9890526605046188,0.09672908868735333,1.6608117003037202,1.480235276900325,-0.08111530209829622
60.572,0.9977836716437464,1.989052646496773,0.09673236325682329,1.6608115042568052,1.4802352928926412,-0.08111139529580849
60.604,0.9977835315202043,1.9890526328996307,0.0967355416281335,1.6608113081968767,1.4802353088852,-0.08110748832730116
60.638,0.9977833913881817,1.9890526193012161,0.09673872011047106,1.6608112101620325,1.4802353168815705,-0.08110553478078984
60.672,0.9977832470008641,1.9890526052893973,0.09674199502658286,1.6608110140825831,1.4802353328744937,-0.0811016275632455
60.703,0.9977831068516225,1.9890525916883988,0.09674517373434731,1.6608108179901186,1.4802353488676594,-0.08109772017967201
60.737,0.9977829666938993,1.9890525780861275,0.09674835255314654,1.6608107199390054,1.480235356864333,-0.08109576642562154
60.772,0.997782822280101,1.9890525640703347,0.0967516278159238,1.6608105238270172,1.4802353728578619,-0.08109185879299231
60.805,0.9977826821051564,1.9890525504654788,0.09675480686016523,1.6608103277020119,1.4802353888516337,-0.08108795099432319
60.838,0.9977825419217291,1.9890525368593497,0.09675798601544916,1.6608102296346277,1.4802353968486104,-0.08108599703272057
60.872,0.9977823974814465,1.9890525228395821,0.09676126162491538,1.6608100334900955,1.480235412842746,-0.08108208898498011
60.905,0.9977822572807954,1.989052509230868,0.0967644410056567,1.660809837332545,1.4802354288371233,-0.08107818077118743
60.938,0.9977821170716603,1.9890524956208802,0.096767620497448,1.660809739248887,1.4802354368344026,-0.08107622660201975
60.972,0.9977819726048897,1.9890524815971364,0.09677089645362677,1.6608095430718075,1.4802354528291437,-0.08107231813913952
61.005,0.9977818323785285,1.9890524679845627,0.09677407617089087,1.660809346881707,1.4802354688241266,-0.08106840951019915
61.038,0.9977816921436822,1.9890524543707153,0.09677725599921244,1.6608092487817736,1.4802354768217088,-0.08106645513345123
61.072,0.9977815476504199,1.9890524403429946,0.09678053230212719,1.660809052572141,1.4802354928170542,-0.08106254625540382
61.105,0.9977814073983452,1.9890524267265604,0.09678371235593686,1.6608088563494863,1.480235508812642,-0.08105863721128151
61.138,0.9977812671377843,1.989052413108852,0.09678689252081156,1.6608087582332751,1.4802355168105266,-0.08105668262694087
61.172,0.9977811226180269,1.9890523990771534,0.09679016917048591,1.660808561991086,1.4802355328064776,-0.081052773333698
61.205,0.9977809823402353,1.989052385456858,0.09679334956086401,1.6608083657358725,1.4802355488026695,-0.08104886387437
61.239,0.9977808420539561,1.9890523718352882,0.09679653006231471,1.6608082676033815,1.4802355568008565,-0.08104690908242211
61.272,0.9977806975076999,1.9890523577996104,0.09679980705877224,1.6608080713286308,1.480235572797411,-0.08104299937395551
61.305,0.9977805572041875,1.9890523441754526,0.09680298778574159,1.6608078750408541,1.4802355887942076,-0.08103908949939405
61.338,0.9977804168921864,1.9890523305500198,0.09680616862379104,1.6608077768920808,1.4802355967926963,-0.08103713449982428
61.375,0.9977802723194279,1.9890523165103617,0.09680944596705521,1.6608075805847642,1.4802356127898548,-0.08103322437610742
61.405,0.9977801319901911,1.9890523028823404,0.09681262703063868,1.6608073842644198,1.480235628787255,-0.08102931408628464
61.438,0.9977799916524648,1.989052289253044,0.0968158082053098,1.660807286099362,1.4802356367860454,-0.08102735887908193
61.472,0.9977798470532001,1.989052275209405,0.09681908589540406,1.6608070897594747,1.4802356527838074,-0.08102344834008413
